voc1,no2,eth,co,tag
4.78,4.86,4.72,4.97,orange
4.78,4.86,4.71,4.98,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.72,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.72,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.98,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.85,4.71,4.98,orange
4.78,4.86,4.71,4.98,orange
4.78,4.86,4.71,4.98,orange
4.78,4.86,4.71,4.98,orange
4.78,4.85,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.98,orange
4.78,4.85,4.71,4.97,orange
4.78,4.86,4.71,4.98,orange
4.78,4.86,4.71,4.98,orange
4.78,4.85,4.71,4.98,orange
4.78,4.85,4.71,4.98,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.97,orange
4.78,4.86,4.71,4.98,orange
4.78,4.85,4.71,4.97,orange
4.78,4.85,4.7,4.97,orange
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.4,0.31,0.69,background
0.55,1.4,0.31,0.69,background
0.55,1.4,0.31,0.69,background
0.55,1.4,0.31,0.69,background
0.55,1.4,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.7,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.54,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.31,0.69,background
0.55,1.42,0.31,0.7,background
0.55,1.41,0.31,0.69,background
0.55,1.42,0.31,0.69,background
0.55,1.42,0.31,0.69,background
0.55,1.42,0.31,0.69,background
0.55,1.42,0.31,0.69,background
0.55,1.42,0.31,0.7,background
0.55,1.42,0.31,0.7,background
0.55,1.42,0.31,0.71,background
0.55,1.42,0.31,0.71,background
0.55,1.42,0.31,0.71,background
0.55,1.42,0.31,0.7,background
0.55,1.42,0.31,0.7,background
0.55,1.42,0.31,0.7,background
0.54,1.42,0.31,0.7,background
0.55,1.42,0.31,0.7,background
0.55,1.42,0.31,0.7,background
0.55,1.41,0.31,0.69,background
0.55,1.41,0.3,0.69,background
0.55,1.41,0.3,0.69,background
0.55,1.4,0.3,0.7,background
0.55,1.4,0.3,0.69,background
0.55,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.39,0.31,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.39,0.3,0.69,background
0.55,1.39,0.3,0.69,background
0.54,1.39,0.3,0.69,background
0.54,1.39,0.3,0.69,background
0.54,1.39,0.3,0.69,background
0.55,1.39,0.3,0.69,background
0.54,1.39,0.3,0.69,background
0.54,1.39,0.3,0.69,background
0.54,1.39,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.7,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.55,1.4,0.3,0.69,background
0.54,1.41,0.3,0.7,background
0.54,1.41,0.3,0.7,background
0.54,1.4,0.3,0.7,background
0.55,1.4,0.3,0.7,background
0.54,1.41,0.3,0.7,background
0.54,1.41,0.3,0.7,background
0.54,1.4,0.3,0.7,background
0.54,1.41,0.3,0.7,background
0.54,1.41,0.3,0.7,background
0.54,1.41,0.3,0.7,background
0.54,1.41,0.3,0.7,background
0.54,1.42,0.3,0.69,background
0.54,1.42,0.3,0.69,background
0.54,1.41,0.3,0.7,background
0.54,1.41,0.3,0.69,background
0.54,1.41,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.29,0.69,background
0.54,1.4,0.29,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.69,background
0.54,1.4,0.3,0.7,background
0.54,1.4,0.3,0.71,background
0.54,1.4,0.3,0.72,background
0.54,1.4,0.3,0.72,background
0.54,1.4,0.3,0.72,background
0.54,1.4,0.29,0.71,background
0.54,1.4,0.3,0.71,background
0.54,1.4,0.3,0.71,background
0.54,1.39,0.3,0.71,background
0.54,1.39,0.29,0.7,background
0.54,1.39,0.29,0.7,background
0.54,1.39,0.3,0.7,background
0.54,1.39,0.29,0.7,background
0.54,1.39,0.3,0.7,background
0.54,1.39,0.29,0.7,background
0.54,1.4,0.3,0.7,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.7,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.38,0.29,0.69,background
0.54,1.38,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.53,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.53,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.39,0.29,0.69,background
0.54,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.54,1.37,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.54,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.54,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.54,1.37,0.29,0.69,background
0.53,1.37,0.28,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.28,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.28,0.69,background
0.53,1.37,0.29,0.69,background
0.53,1.37,0.29,0.69,background
0.54,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.28,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.28,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.53,1.38,0.29,0.69,background
0.54,1.38,0.29,0.69,background
0.53,1.39,0.28,0.69,background
0.53,1.39,0.29,0.69,background
0.53,1.39,0.29,0.69,background
0.53,1.39,0.29,0.69,background
0.53,1.39,0.29,0.69,background
0.53,1.39,0.29,0.7,background
0.53,1.39,0.29,0.7,background
0.53,1.39,0.29,0.7,background
0.53,1.39,0.29,0.7,background
0.53,1.4,0.29,0.7,background
0.54,1.4,0.29,0.7,background
0.53,1.4,0.29,0.7,background
0.53,1.4,0.29,0.7,background
0.53,1.4,0.29,0.7,background
0.53,1.41,0.3,0.7,background
0.53,1.41,0.29,0.7,background
0.53,1.41,0.3,0.7,background
0.54,1.41,0.3,0.71,background
0.54,1.42,0.3,0.71,background
0.54,1.41,0.3,0.7,background
0.54,1.42,0.3,0.7,background
0.54,1.42,0.3,0.7,background
0.54,1.42,0.3,0.71,background
0.54,1.42,0.3,0.7,background
0.54,1.42,0.3,0.7,background
0.54,1.42,0.3,0.7,background
0.54,1.43,0.3,0.7,background
0.54,1.43,0.31,0.7,background
0.54,1.43,0.3,0.7,background
0.54,1.42,0.3,0.7,background
0.54,1.43,0.31,0.7,background
0.54,1.43,0.3,0.7,background
0.54,1.42,0.31,0.7,background
0.54,1.42,0.31,0.71,background
0.54,1.42,0.3,0.7,background
0.54,1.42,0.31,0.7,background
0.54,1.42,0.31,0.7,background
0.54,1.42,0.3,0.7,background
0.54,1.41,0.31,0.71,background
0.54,1.41,0.3,0.7,background
0.54,1.42,0.31,0.7,background
0.54,1.42,0.3,0.7,background
0.54,1.43,0.3,0.7,background
0.54,1.42,0.31,0.7,background
0.54,1.43,0.31,0.7,background
0.54,1.42,0.31,0.7,background
0.54,1.43,0.31,0.7,background
0.54,1.43,0.31,0.7,background
0.54,1.43,0.31,0.7,background
0.54,1.43,0.31,0.71,background
0.54,1.43,0.31,0.7,background
0.54,1.44,0.31,0.71,background
0.55,1.44,0.31,0.71,background
0.54,1.44,0.31,0.71,background
0.55,1.44,0.32,0.71,background
0.54,1.45,0.31,0.71,background
0.54,1.45,0.32,0.71,background
3.63,3.35,3.71,2.9,garlic
3.63,3.35,3.71,2.9,garlic
3.63,3.35,3.71,2.91,garlic
3.63,3.35,3.71,2.9,garlic
3.63,3.35,3.71,2.91,garlic
3.63,3.36,3.71,2.91,garlic
3.63,3.36,3.71,2.91,garlic
3.63,3.35,3.71,2.91,garlic
3.63,3.35,3.71,2.91,garlic
3.63,3.36,3.71,2.91,garlic
3.63,3.35,3.71,2.91,garlic
3.63,3.36,3.71,2.91,garlic
3.63,3.35,3.72,2.91,garlic
3.63,3.36,3.72,2.91,garlic
3.63,3.36,3.72,2.91,garlic
3.64,3.36,3.71,2.91,garlic
3.63,3.36,3.72,2.91,garlic
3.63,3.36,3.72,2.91,garlic
3.64,3.36,3.72,2.91,garlic
3.64,3.36,3.72,2.91,garlic
3.64,3.36,3.72,2.91,garlic
3.64,3.36,3.72,2.91,garlic
3.63,3.36,3.72,2.91,garlic
3.64,3.35,3.72,2.92,garlic
3.63,3.36,3.72,2.92,garlic
3.64,3.36,3.72,2.91,garlic
3.64,3.36,3.72,2.92,garlic
3.64,3.36,3.72,2.91,garlic
3.64,3.36,3.72,2.92,garlic
3.64,3.35,3.72,2.92,garlic
3.63,3.36,3.72,2.92,garlic
3.64,3.36,3.72,2.91,garlic
3.63,3.36,3.73,2.91,garlic
3.64,3.36,3.72,2.92,garlic
3.64,3.35,3.73,2.92,garlic
3.64,3.36,3.73,2.92,garlic
3.64,3.36,3.73,2.92,garlic
3.64,3.36,3.73,2.92,garlic
3.64,3.36,3.73,2.93,garlic
3.64,3.36,3.73,2.92,garlic
3.64,3.36,3.73,2.92,garlic
3.64,3.36,3.73,2.92,garlic
3.64,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.64,3.36,3.73,2.92,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.64,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.64,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.66,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.66,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.93,garlic
3.65,3.36,3.73,2.94,garlic
3.66,3.36,3.73,2.93,garlic
3.66,3.36,3.73,2.93,garlic
3.66,3.36,3.73,2.94,garlic
3.66,3.36,3.73,2.94,garlic
3.66,3.36,3.73,2.94,garlic
3.66,3.36,3.74,2.93,garlic
3.66,3.36,3.73,2.94,garlic
3.66,3.36,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.65,3.36,3.74,2.94,garlic
3.66,3.36,3.74,2.94,garlic
3.66,3.36,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.93,garlic
3.66,3.37,3.73,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.66,3.37,3.73,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.36,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.66,3.37,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.37,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.68,3.37,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.68,3.38,3.74,2.94,garlic
3.68,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.68,3.38,3.74,2.94,garlic
3.68,3.38,3.74,2.94,garlic
3.68,3.38,3.74,2.94,garlic
3.67,3.38,3.74,2.94,garlic
3.68,3.38,3.74,2.94,garlic
3.67,3.38,3.75,2.94,garlic
3.68,3.38,3.74,2.95,garlic
3.68,3.38,3.74,2.95,garlic
3.68,3.38,3.74,2.94,garlic
3.68,3.38,3.74,2.95,garlic
3.68,3.38,3.75,2.95,garlic
3.67,3.38,3.74,2.94,garlic
3.68,3.38,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.68,3.39,3.74,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.67,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.68,3.4,3.75,2.95,garlic
3.68,3.4,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.68,3.4,3.75,2.95,garlic
3.68,3.4,3.75,2.95,garlic
3.68,3.4,3.75,2.95,garlic
3.68,3.39,3.75,2.95,garlic
3.67,3.4,3.75,2.95,garlic
3.68,3.39,3.75,2.96,garlic
3.68,3.4,3.75,2.96,garlic
3.67,3.4,3.75,2.95,garlic
3.68,3.4,3.75,2.96,garlic
3.68,3.4,3.75,2.96,garlic
3.68,3.4,3.75,2.96,garlic
3.67,3.4,3.75,2.96,garlic
3.68,3.4,3.75,2.95,garlic
3.68,3.4,3.75,2.96,garlic
3.67,3.4,3.75,2.95,garlic
3.67,3.4,3.75,2.95,garlic
3.68,3.4,3.76,2.96,garlic
3.68,3.4,3.75,2.96,garlic
3.68,3.4,3.75,2.96,garlic
3.68,3.4,3.75,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.4,3.76,2.95,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.75,2.95,garlic
3.68,3.4,3.75,2.96,garlic
3.68,3.4,3.75,2.96,garlic
3.68,3.4,3.76,2.95,garlic
3.68,3.41,3.75,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.95,garlic
3.68,3.41,3.75,2.96,garlic
3.68,3.41,3.75,2.95,garlic
3.68,3.4,3.76,2.96,garlic
3.68,3.41,3.76,2.95,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.4,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.95,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.95,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.75,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.75,2.95,garlic
3.68,3.41,3.76,2.95,garlic
3.68,3.41,3.76,2.95,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.96,garlic
3.68,3.41,3.76,2.95,garlic
3.68,3.41,3.76,2.96,garlic
1.36,2.61,1.1,3.03,coffee
1.36,2.61,1.1,3.02,coffee
1.36,2.61,1.1,3.02,coffee
1.36,2.61,1.1,3.02,coffee
1.37,2.61,1.1,3.03,coffee
1.36,2.61,1.1,3.03,coffee
1.36,2.61,1.1,3.03,coffee
1.37,2.61,1.1,3.03,coffee
1.37,2.61,1.1,3.03,coffee
1.37,2.61,1.1,3.03,coffee
1.37,2.61,1.1,3.03,coffee
1.37,2.61,1.1,3.03,coffee
1.37,2.61,1.1,3.02,coffee
1.37,2.62,1.1,3.03,coffee
1.37,2.61,1.1,3.03,coffee
1.37,2.62,1.1,3.03,coffee
1.37,2.62,1.1,3.03,coffee
1.37,2.62,1.1,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.37,2.61,1.11,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.38,2.62,1.1,3.03,coffee
1.38,2.61,1.11,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.37,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.02,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.38,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.04,coffee
1.39,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.04,coffee
1.39,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.03,coffee
1.39,2.62,1.11,3.03,coffee
1.4,2.62,1.11,3.04,coffee
1.39,2.62,1.11,3.03,coffee
1.39,2.62,1.12,3.03,coffee
1.4,2.62,1.11,3.04,coffee
1.39,2.62,1.11,3.04,coffee
1.39,2.62,1.12,3.04,coffee
1.39,2.63,1.12,3.04,coffee
1.4,2.63,1.12,3.04,coffee
1.4,2.62,1.12,3.04,coffee
1.4,2.62,1.11,3.04,coffee
1.4,2.62,1.12,3.04,coffee
1.4,2.63,1.11,3.04,coffee
1.4,2.63,1.11,3.04,coffee
1.4,2.63,1.12,3.04,coffee
1.4,2.63,1.12,3.04,coffee
1.4,2.63,1.12,3.04,coffee
1.4,2.62,1.12,3.04,coffee
1.4,2.63,1.12,3.04,coffee
1.4,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.04,coffee
1.4,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.04,coffee
1.41,2.63,1.12,3.05,coffee
1.41,2.63,1.12,3.05,coffee
1.41,2.63,1.13,3.05,coffee
1.42,2.63,1.12,3.05,coffee
1.41,2.63,1.12,3.05,coffee
1.41,2.63,1.12,3.05,coffee
1.42,2.63,1.12,3.05,coffee
1.41,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.12,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.12,3.04,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.04,coffee
1.42,2.63,1.13,3.05,coffee
1.43,2.63,1.13,3.05,coffee
1.42,2.63,1.13,3.05,coffee
1.43,2.63,1.13,3.05,coffee
1.42,2.64,1.13,3.05,coffee
1.43,2.63,1.13,3.05,coffee
1.43,2.64,1.13,3.05,coffee
1.43,2.63,1.13,3.05,coffee
1.43,2.64,1.13,3.05,coffee
1.42,2.64,1.13,3.04,coffee
1.43,2.63,1.13,3.05,coffee
1.43,2.63,1.13,3.05,coffee
1.43,2.64,1.13,3.05,coffee
1.43,2.64,1.13,3.05,coffee
1.43,2.64,1.13,3.04,coffee
1.43,2.64,1.13,3.05,coffee
1.43,2.64,1.13,3.05,coffee
1.43,2.64,1.13,3.04,coffee
1.43,2.63,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.43,2.63,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.44,2.63,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.43,2.63,1.13,3.04,coffee
1.43,2.63,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.43,2.63,1.13,3.04,coffee
1.43,2.63,1.13,3.04,coffee
1.44,2.63,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.63,1.13,3.04,coffee
1.44,2.64,1.13,3.04,coffee
1.44,2.64,1.13,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.13,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.13,3.04,coffee
1.44,2.64,1.13,3.04,coffee
1.43,2.64,1.13,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.63,1.14,3.04,coffee
1.44,2.63,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.63,1.14,3.04,coffee
1.44,2.64,1.13,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.63,1.13,3.04,coffee
1.44,2.63,1.14,3.04,coffee
1.44,2.64,1.13,3.04,coffee
1.44,2.63,1.14,3.04,coffee
1.44,2.63,1.13,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.44,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.14,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.05,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.05,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.65,1.15,3.04,coffee
1.46,2.65,1.15,3.04,coffee
1.45,2.64,1.15,3.05,coffee
1.45,2.65,1.15,3.04,coffee
1.46,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.05,coffee
1.45,2.64,1.15,3.05,coffee
1.46,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.46,2.64,1.15,3.04,coffee
1.46,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.46,2.64,1.15,3.04,coffee
1.45,2.65,1.15,3.04,coffee
1.46,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.45,2.64,1.15,3.04,coffee
1.46,2.64,1.15,3.04,coffee
1.46,2.64,1.15,3.04,coffee
